ARRAY SIZE: 10000000 | NUMBER OF TESTS: 100
NUMBER OF THREADS: 16
Test 1 (Standard)	Time: 4.049s | 4049.0ms
Test 92 (Standard)	Time: 5.01s | 5010.0ms
Test 92 (Parallel)	Time: 2.219s | 2219.0ms
Test 93 (Standard)	Time: 5.726s | 5726.0ms
Test 93 (Parallel)	Time: 2.227s | 2227.0ms
Test 94 (Standard)	Time: 6.218s | 6218.0ms
Test 94 (Parallel)	Time: 2.906s | 2906.0ms
Test 95 (Standard)	Time: 4.917s | 4917.0ms
Test 95 (Parallel)	Time: 2.286s | 2286.0ms
Test 96 (Standard)	Time: 6.305s | 6305.0ms
Test 96 (Parallel)	Time: 2.779s | 2779.0ms
Test 97 (Standard)	Time: 5.069s | 5069.0ms
Test 97 (Parallel)	Time: 2.263s | 2263.0ms
Test 98 (Standard)	Time: 5.809s | 5809.0ms
Test 98 (Parallel)	Time: 2.205s | 2205.0ms
Test 99 (Standard)	Time: 6.423s | 6423.0ms
Test 99 (Parallel)	Time: 2.762s | 2762.0ms
Test 100 (Standard)	Time: 4.987s | 4987.0ms
Test 100 (Parallel)	Time: 2.216s | 2216.0ms
Average time for standard merge sort: 5.285s | 5285.0ms
Average time for parallel merge sort: 2.462s | 2462.0ms
