ARRAY SIZE: 10000000 | NUMBER OF TESTS: 100
NUMBER OF THREADS: 4
Test 1 (Standard)	Time: 3.171s | 3171.0ms
Test 79 (Parallel)	Time: 2.262s | 2262ms
Test 80 (Standard)	Time: 4.379s | 4379.0ms
Test 80 (Parallel)	Time: 2.661s | 2661ms
Test 81 (Standard)	Time: 4.408s | 4408.0ms
Test 81 (Parallel)	Time: 2.586s | 2586ms
Test 82 (Standard)	Time: 4.594s | 4594.0ms
Test 82 (Parallel)	Time: 2.717s | 2717ms
Test 83 (Standard)	Time: 4.475s | 4475.0ms
Test 83 (Parallel)	Time: 2.376s | 2376ms
Test 84 (Standard)	Time: 4.593s | 4593.0ms
Test 84 (Parallel)	Time: 2.438s | 2438ms
Test 85 (Standard)	Time: 4.716s | 4716.0ms
Test 85 (Parallel)	Time: 2.678s | 2678ms
Test 86 (Standard)	Time: 4.744s | 4744.0ms
Test 86 (Parallel)	Time: 2.397s | 2397ms
Test 87 (Standard)	Time: 4.677s | 4677.0ms
Test 87 (Parallel)	Time: 2.419s | 2419ms
Test 88 (Standard)	Time: 4.789s | 4789.0ms
Test 88 (Parallel)	Time: 2.263s | 2263ms
Test 89 (Standard)	Time: 4.717s | 4717.0ms
Test 89 (Parallel)	Time: 2.395s | 2395ms
Test 90 (Standard)	Time: 4.374s | 4374.0ms
Test 90 (Parallel)	Time: 2.123s | 2123ms
Test 91 (Standard)	Time: 4.522s | 4522.0ms
Test 91 (Parallel)	Time: 2.213s | 2213ms
Test 92 (Standard)	Time: 4.573s | 4573.0ms
Test 92 (Parallel)	Time: 2.493s | 2493ms
Test 93 (Standard)	Time: 4.69s | 4690.0ms
Test 93 (Parallel)	Time: 3.035s | 3035ms
Test 94 (Standard)	Time: 4.822s | 4822.0ms
Test 94 (Parallel)	Time: 2.676s | 2676ms
Test 95 (Standard)	Time: 4.635s | 4635.0ms
Test 95 (Parallel)	Time: 2.396s | 2396ms
Test 96 (Standard)	Time: 4.401s | 4401.0ms
Test 96 (Parallel)	Time: 2.651s | 2651ms
Test 97 (Standard)	Time: 4.444s | 4444.0ms
Test 97 (Parallel)	Time: 2.471s | 2471ms
Test 98 (Standard)	Time: 4.781s | 4781.0ms
Test 98 (Parallel)	Time: 2.417s | 2417ms
Test 99 (Standard)	Time: 4.583s | 4583.0ms
Test 99 (Parallel)	Time: 2.448s | 2448ms
Test 100 (Standard)	Time: 4.81s | 4810.0ms
Test 100 (Parallel)	Time: 2.525s | 2525ms
Average time for standard merge sort: 4.618s | 4618.0ms
Average time for parallel merge sort: 2.499s | 2499ms
